photo_id,auto_place_id,google_place_id,accommodation_name,photo_reference,photo_url,width_px,height_px,attributions,photo_type,created_at
55,11,ChIJEz8BQETI5zsR2JmxqBO2X1w,"ITC Grand Central, a Luxury Collection Hotel, Mumbai",places/ChIJEz8BQETI5zsR2JmxqBO2X1w/photos/ATKogpcYrxswsOb3ZQX5_St79K_98NDkbmf_DPiSc_khQ7erIbAB9o3_dLcPBUYf0H-bEsS-mJGEhLEezncDBWIwXAl3WZKDrM-EGtk7SDFwBdcBkeF9cyIestX8ag0HY17sLksi_pk6pEEbw-SEPfXLYwa5XXId8jWsfKn_RA0k0ZnrRThYG0Eo6Ln_eLDWvY9F24TRAB8VCUvzIcupm90ZsQ3_5LX3iEOqsgQiRgfxVHtGEgLEIfU670z8gEmVucFRswjuVcZiHijDPuV9bQMB33OBwrjC_FTrBZ4VcosabIyx2Q,https://places.googleapis.com/v1/places/ChIJEz8BQETI5zsR2JmxqBO2X1w/photos/ATKogpcYrxswsOb3ZQX5_St79K_98NDkbmf_DPiSc_khQ7erIbAB9o3_dLcPBUYf0H-bEsS-mJGEhLEezncDBWIwXAl3WZKDrM-EGtk7SDFwBdcBkeF9cyIestX8ag0HY17sLksi_pk6pEEbw-SEPfXLYwa5XXId8jWsfKn_RA0k0ZnrRThYG0Eo6Ln_eLDWvY9F24TRAB8VCUvzIcupm90ZsQ3_5LX3iEOqsgQiRgfxVHtGEgLEIfU670z8gEmVucFRswjuVcZiHijDPuV9bQMB33OBwrjC_FTrBZ4VcosabIyx2Q/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,480,320,"ITC Grand Central, a Luxury Collection Hotel, Mumbai",general,2025-09-03T10:59:18.889Z
56,12,ChIJ____b8DR5zsRVz_XpIUEKcA,"The Taj Mahal Palace, Mumbai",places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpeco8A5wn1tI6brxku0YaXUwy6Dx_FqSznxUK2WTchEM01DNvXCGwZsRbZYHF1t6vYsNkaUDGnlbsXQ3fuk8BMMMpVvfhG6ozijtk1bzhditBMdovNDWLKKaNtSvwvjxcM3e-bROgCgfUu6TLiZ9Qd1jXIZwSuGGOTqUE3NM5RU3zCAcKSec0FWCW-Ps1EKR_r_mcWVdsgZA2fy7bR5GUvpC7rif1Zr6jxyEHiWm2vjvHLG6ePOm2BaptpSycXWFdsJy3VszuNvmdJVUIzpNNa95FJpTB7Wx9kGdiTVMkSfSA,https://places.googleapis.com/v1/places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpeco8A5wn1tI6brxku0YaXUwy6Dx_FqSznxUK2WTchEM01DNvXCGwZsRbZYHF1t6vYsNkaUDGnlbsXQ3fuk8BMMMpVvfhG6ozijtk1bzhditBMdovNDWLKKaNtSvwvjxcM3e-bROgCgfUu6TLiZ9Qd1jXIZwSuGGOTqUE3NM5RU3zCAcKSec0FWCW-Ps1EKR_r_mcWVdsgZA2fy7bR5GUvpC7rif1Zr6jxyEHiWm2vjvHLG6ePOm2BaptpSycXWFdsJy3VszuNvmdJVUIzpNNa95FJpTB7Wx9kGdiTVMkSfSA/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4800,3200,"The Taj Mahal Palace, Mumbai",general,2025-09-03T10:59:18.889Z
57,12,ChIJ____b8DR5zsRVz_XpIUEKcA,"The Taj Mahal Palace, Mumbai",places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdq1j0Njmstabac8eCfRIYt9xVN0wU745OEiI7JP-o1gttKeTUSYpYHoXa1HVygBO6V91mv-z2fuFc-IaJHVurbBk8eZsZ2kifsgxgFycbTOe4NMWQuK8hxvfXl44LhHYkgzfi-F24X44Pj3W4_kJZrVduSAU0nQfcJ48EZez7YjNZqfEwPzkNeV-huiAfp28jYpvcytOInP5hMlkOOScDNoss_OOmc8pWElq7VXcv0NlEhPEcQgKDHQZNEKF7ibKCYetxX75JaOTcWFtWrvjeF_YFfW6LC_tQ2RYWfygufSpE_3HwsyMqoX2p9QIAca8GOoJiRs1hkQUgLzauKgelamr1G1XW6sOjsafxAhl3ifogZzl-K0eme8QVObCjKdBOA_6oWhMSaQAPniu0DsU7E8Dhc8N-KnYwZefe4v7ZTJ8tO,https://places.googleapis.com/v1/places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdq1j0Njmstabac8eCfRIYt9xVN0wU745OEiI7JP-o1gttKeTUSYpYHoXa1HVygBO6V91mv-z2fuFc-IaJHVurbBk8eZsZ2kifsgxgFycbTOe4NMWQuK8hxvfXl44LhHYkgzfi-F24X44Pj3W4_kJZrVduSAU0nQfcJ48EZez7YjNZqfEwPzkNeV-huiAfp28jYpvcytOInP5hMlkOOScDNoss_OOmc8pWElq7VXcv0NlEhPEcQgKDHQZNEKF7ibKCYetxX75JaOTcWFtWrvjeF_YFfW6LC_tQ2RYWfygufSpE_3HwsyMqoX2p9QIAca8GOoJiRs1hkQUgLzauKgelamr1G1XW6sOjsafxAhl3ifogZzl-K0eme8QVObCjKdBOA_6oWhMSaQAPniu0DsU7E8Dhc8N-KnYwZefe4v7ZTJ8tO/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4800,3200,Krish Gopal,general,2025-09-03T10:59:18.889Z
58,12,ChIJ____b8DR5zsRVz_XpIUEKcA,"The Taj Mahal Palace, Mumbai",places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdpFecmddK1n-AB1VX_bBTflPywqL3-LvQ96zlRyuJEg3EiFaiKw-cf3gP0xrT8cFheN8nr9ldZtcQSc4JOcSQn0l5WJKBmdk306xWit-dFzfmk8MBDuJAahg62j-XAXWSZNRuNFMQbwNa5YI9LEewxTln5IKtRGOTba7oZau37pnJjtYwqwTEiom_s9SKoV3uy8DoKlNPN6KAD_kVGnnWBhJqiejUNIxcpCoylumgCsuMw2sxUwIOI8Mltmk05MzjUtDTuQvHAffEY_qECncxRTgCI0vGURr-nN2ykm9eHku5EcGVM9etA1OUjtuteoplYBTn2hZ8UHJyOHwh4sDwwjKzvp_lzC0sFZAyrQQjHRCDNGyGJnW2FkK_tOafmMYKsmbRSGRWePFSqNLtETBc_jrKi8XU0tr2nskshiVcWKA,https://places.googleapis.com/v1/places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdpFecmddK1n-AB1VX_bBTflPywqL3-LvQ96zlRyuJEg3EiFaiKw-cf3gP0xrT8cFheN8nr9ldZtcQSc4JOcSQn0l5WJKBmdk306xWit-dFzfmk8MBDuJAahg62j-XAXWSZNRuNFMQbwNa5YI9LEewxTln5IKtRGOTba7oZau37pnJjtYwqwTEiom_s9SKoV3uy8DoKlNPN6KAD_kVGnnWBhJqiejUNIxcpCoylumgCsuMw2sxUwIOI8Mltmk05MzjUtDTuQvHAffEY_qECncxRTgCI0vGURr-nN2ykm9eHku5EcGVM9etA1OUjtuteoplYBTn2hZ8UHJyOHwh4sDwwjKzvp_lzC0sFZAyrQQjHRCDNGyGJnW2FkK_tOafmMYKsmbRSGRWePFSqNLtETBc_jrKi8XU0tr2nskshiVcWKA/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4032,2268,P-A Eriksson,general,2025-09-03T10:59:18.889Z
59,12,ChIJ____b8DR5zsRVz_XpIUEKcA,"The Taj Mahal Palace, Mumbai",places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdTFmbrj0L4eNzHtbf6_qYNGO8T5qmRtlaaroqBLAB0Cr923bXhlJ-Q-jlFRqBmHXIcDCveY1CtCtLJn2ZHcyp9Kq0h40xr3w6OmfobmMfinnWbkc2uRwKw_r_R1op7WvfJu843ld5Tg1TVxtdE0uY9KZCC9b-2H-4rb_1Y0Z8b9cHP2x01NGH3mMt2CxwneA_RroPHelptpTg_VfOSueIPlPM_brgj5MyIxB86_b6CeurQDhlDa6myCCGOcYd3hQhi8GHXW9r5bdBw902dkWu_ELFWn0yKY5hiTjIh0l1CcQ,https://places.googleapis.com/v1/places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpdTFmbrj0L4eNzHtbf6_qYNGO8T5qmRtlaaroqBLAB0Cr923bXhlJ-Q-jlFRqBmHXIcDCveY1CtCtLJn2ZHcyp9Kq0h40xr3w6OmfobmMfinnWbkc2uRwKw_r_R1op7WvfJu843ld5Tg1TVxtdE0uY9KZCC9b-2H-4rb_1Y0Z8b9cHP2x01NGH3mMt2CxwneA_RroPHelptpTg_VfOSueIPlPM_brgj5MyIxB86_b6CeurQDhlDa6myCCGOcYd3hQhi8GHXW9r5bdBw902dkWu_ELFWn0yKY5hiTjIh0l1CcQ/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1641,1080,"The Taj Mahal Palace, Mumbai",general,2025-09-03T10:59:18.889Z
60,12,ChIJ____b8DR5zsRVz_XpIUEKcA,"The Taj Mahal Palace, Mumbai",places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpduxvogq6arONtcvnxKt26Kgq6KxJcv-xtfh2VeFAMTgWTJQyS-AA3ih8Pz9TKhKVxP6WWpyOqcuWlFqqzA6V6e56OMHQF7kFKa4t4l1H3YE5h-vp9E-TtSEasioBOXhsrGQx_hETy28dsPWdi-G2iJC8QfrsC0PVgtxew-XjgzZ9y0A4F40llQNigEfFtpowfwzaIr_F9kGHO0y7GZSVE7iHcDnzI1mDqNC0JVIctnTILJya0veQnHVMVyIx2UA0ESMdiiTX9V0SjDjag6AQs7boQY4X9cceUHMRmZD6crMg,https://places.googleapis.com/v1/places/ChIJ____b8DR5zsRVz_XpIUEKcA/photos/ATKogpduxvogq6arONtcvnxKt26Kgq6KxJcv-xtfh2VeFAMTgWTJQyS-AA3ih8Pz9TKhKVxP6WWpyOqcuWlFqqzA6V6e56OMHQF7kFKa4t4l1H3YE5h-vp9E-TtSEasioBOXhsrGQx_hETy28dsPWdi-G2iJC8QfrsC0PVgtxew-XjgzZ9y0A4F40llQNigEfFtpowfwzaIr_F9kGHO0y7GZSVE7iHcDnzI1mDqNC0JVIctnTILJya0veQnHVMVyIx2UA0ESMdiiTX9V0SjDjag6AQs7boQY4X9cceUHMRmZD6crMg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1460,1080,"The Taj Mahal Palace, Mumbai",general,2025-09-03T10:59:18.889Z
61,13,ChIJ____b-nR5zsRwb4q2GWqXjg,"The Oberoi, Mumbai",places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpfmodAe7K3fqJ1dsAxNnzKTG_Zb88cjDvddo7KLcr1vMtoKmXTexpoQtx8iHpJJRH-GjNlutEb48d1cf9JqgqK6YHvs-_b79FgA1-j5fM2_UUMBamOTTSF9ZAu0kFFfjX_tMtBiTu0SzgS60SzpUpfWFsno8YO4U9Sbo4BAhK-2dH4VnUnKdequvjpkTizrtPUnI9qemQ1HBCxiedMn4uDma3JzqTdlTNUiuX3PQ-FJJu_ZRmVgShPlEKxoA6dD46Epmxlh2zcM4S_XlZ7uVDLbmu-MdMjxt6g_Ed__gPND0w,https://places.googleapis.com/v1/places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpfmodAe7K3fqJ1dsAxNnzKTG_Zb88cjDvddo7KLcr1vMtoKmXTexpoQtx8iHpJJRH-GjNlutEb48d1cf9JqgqK6YHvs-_b79FgA1-j5fM2_UUMBamOTTSF9ZAu0kFFfjX_tMtBiTu0SzgS60SzpUpfWFsno8YO4U9Sbo4BAhK-2dH4VnUnKdequvjpkTizrtPUnI9qemQ1HBCxiedMn4uDma3JzqTdlTNUiuX3PQ-FJJu_ZRmVgShPlEKxoA6dD46Epmxlh2zcM4S_XlZ7uVDLbmu-MdMjxt6g_Ed__gPND0w/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4800,3203,"The Oberoi, Mumbai",general,2025-09-03T10:59:18.889Z
62,13,ChIJ____b-nR5zsRwb4q2GWqXjg,"The Oberoi, Mumbai",places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpc8nY6oIktcEl9pMFUIPARhJkThgIgsFpvFUg6z0XjeWnw_u_8liZxiYNjWpdsK0dteVxhgnRZXi1rcRhA0mdL1STGoS4V36DAuCf45xu8NKfgZdoGJRi6nMXVXPkqV3LizubGhukHbWMADok1lP-dSKlff-JOCqYA58xb3u4NjE9yUqPYB3IBtS9EneG9fs5MK84pTNgeoU9z9QkFIBng3e6ezIMOHBt1WKrrwiZjjv_BOWJVNEjXJLzSmtYbjmucLMyL5NRaH9IA2OnUUQ4mqYUcbbETbc8oWvT8b0lXcTA,https://places.googleapis.com/v1/places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpc8nY6oIktcEl9pMFUIPARhJkThgIgsFpvFUg6z0XjeWnw_u_8liZxiYNjWpdsK0dteVxhgnRZXi1rcRhA0mdL1STGoS4V36DAuCf45xu8NKfgZdoGJRi6nMXVXPkqV3LizubGhukHbWMADok1lP-dSKlff-JOCqYA58xb3u4NjE9yUqPYB3IBtS9EneG9fs5MK84pTNgeoU9z9QkFIBng3e6ezIMOHBt1WKrrwiZjjv_BOWJVNEjXJLzSmtYbjmucLMyL5NRaH9IA2OnUUQ4mqYUcbbETbc8oWvT8b0lXcTA/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4800,3192,"The Oberoi, Mumbai",general,2025-09-03T10:59:18.889Z
63,13,ChIJ____b-nR5zsRwb4q2GWqXjg,"The Oberoi, Mumbai",places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpchysyWsoSEf_D9-9e6q2uH3RokUTbHXoG4rfFWFruV9ZVTUOr8H5GQzWVW3ttE3ySwjnVwHKh8-P42EF5usI0Y0yY3ObUT6KZzbG1Yj3h21mL2gaA-aNV6SvI9Iq6a7TE2nKohFBg7d_i6WIP1M5w2w-oYHd8mrcmtiTpM0y0md5-wAD4lfsywr2NUZCWfePbelFS_itOe0WZAOC9yMssoVMcD-LJNQ1pq9eMZMw-AtTeGWfv_JgrK8AQtw_6eNqXYQstwLkXZa0TOoBiVbREuhkdxAS67_RrdOSQE24LY-Cu6CePAqM7Q-KNrKRPvqvVLHmDsRyw13-iqA30kykaygA_4YUPZuxZQILLMcr3IiVhgbJoR-p0HGbZz1XLCNP5JLxRBp0W1hkIhzVYVacjDf-3t6Lyia89ohR7gZ22nKrhn,https://places.googleapis.com/v1/places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpchysyWsoSEf_D9-9e6q2uH3RokUTbHXoG4rfFWFruV9ZVTUOr8H5GQzWVW3ttE3ySwjnVwHKh8-P42EF5usI0Y0yY3ObUT6KZzbG1Yj3h21mL2gaA-aNV6SvI9Iq6a7TE2nKohFBg7d_i6WIP1M5w2w-oYHd8mrcmtiTpM0y0md5-wAD4lfsywr2NUZCWfePbelFS_itOe0WZAOC9yMssoVMcD-LJNQ1pq9eMZMw-AtTeGWfv_JgrK8AQtw_6eNqXYQstwLkXZa0TOoBiVbREuhkdxAS67_RrdOSQE24LY-Cu6CePAqM7Q-KNrKRPvqvVLHmDsRyw13-iqA30kykaygA_4YUPZuxZQILLMcr3IiVhgbJoR-p0HGbZz1XLCNP5JLxRBp0W1hkIhzVYVacjDf-3t6Lyia89ohR7gZ22nKrhn/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,1080,762,Rajeev Ranjan Kumar,general,2025-09-03T10:59:18.889Z
64,13,ChIJ____b-nR5zsRwb4q2GWqXjg,"The Oberoi, Mumbai",places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpem5IWuUH8Xk07Pzg9NMrqHgVm_imHpsAVpBSEcLNCecjPiSSmd3J0xn3rVtwxFHli-nnj2WzG7TcwmsraKSMzVz3GazZXkHOxpL78QpgIx8p6PZWOVTGU_-sN9fFtXptHTeSsBxFH8dSUmnxsiKXbsdm-7GR8AyrmrmKBV33eLk5aEeK98LbAhPm5LxKJhGANOSd7KIBG4nV2jhoQzvwz2F29GleoNgqn5HNp6sNOeTdbR5wnTLNPf546bT9io4z4azL3VXKaoquN21jbXJuaOi7MC5iPLjY87wV1xNu0HC4ZBfLi1on2-69KGCczsHNAXwFJwUO1E6QNcXctecct5Xe_VBvkcmM6w-8vdtipOkUnuoxPggI7p83Bd9k4p5LS5ll4fovdPhTOHIM_tpUJWc6o4mWvgmJFVSBvsjR4F3alF,https://places.googleapis.com/v1/places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpem5IWuUH8Xk07Pzg9NMrqHgVm_imHpsAVpBSEcLNCecjPiSSmd3J0xn3rVtwxFHli-nnj2WzG7TcwmsraKSMzVz3GazZXkHOxpL78QpgIx8p6PZWOVTGU_-sN9fFtXptHTeSsBxFH8dSUmnxsiKXbsdm-7GR8AyrmrmKBV33eLk5aEeK98LbAhPm5LxKJhGANOSd7KIBG4nV2jhoQzvwz2F29GleoNgqn5HNp6sNOeTdbR5wnTLNPf546bT9io4z4azL3VXKaoquN21jbXJuaOi7MC5iPLjY87wV1xNu0HC4ZBfLi1on2-69KGCczsHNAXwFJwUO1E6QNcXctecct5Xe_VBvkcmM6w-8vdtipOkUnuoxPggI7p83Bd9k4p5LS5ll4fovdPhTOHIM_tpUJWc6o4mWvgmJFVSBvsjR4F3alF/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,4032,3024,Roshan Asar,general,2025-09-03T10:59:18.889Z
65,13,ChIJ____b-nR5zsRwb4q2GWqXjg,"The Oberoi, Mumbai",places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpfH64cOL4xIJFPXpLPIk8RUZfOIagjNU7Ugnnazsya7NSD6o5jhHWqWM3X5My_vN7wQjZL-EdOP1wyJM0F-e4KDaaAPT0cFYTjNKU9biDpSx_KLuBhXFwc3ZJGicEzPhXlX3NSYCx9D1kNl3tu9CDPt5XI0TDCo6Qen2pPelnrm79qQQI09jlpYYY3x50gubn5L86TdGzrMLjE8UbRQR1awfWeXOGtf2l8t7XIxxObqzldMz9SmE-PEST4Cjb1_-N7didmdiSg98qcd4RaylAyk1AIqgHSKYsErH_pQCAGjDg,https://places.googleapis.com/v1/places/ChIJ____b-nR5zsRwb4q2GWqXjg/photos/ATKogpfH64cOL4xIJFPXpLPIk8RUZfOIagjNU7Ugnnazsya7NSD6o5jhHWqWM3X5My_vN7wQjZL-EdOP1wyJM0F-e4KDaaAPT0cFYTjNKU9biDpSx_KLuBhXFwc3ZJGicEzPhXlX3NSYCx9D1kNl3tu9CDPt5XI0TDCo6Qen2pPelnrm79qQQI09jlpYYY3x50gubn5L86TdGzrMLjE8UbRQR1awfWeXOGtf2l8t7XIxxObqzldMz9SmE-PEST4Cjb1_-N7didmdiSg98qcd4RaylAyk1AIqgHSKYsErH_pQCAGjDg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,724,407,"The Oberoi, Mumbai",general,2025-09-03T10:59:18.889Z
66,14,ChIJWYnyhWrI5zsRh1tnwbNIHis,The Lalit Mumbai,places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpfFwlDNcmVyvc-1TiqBPRyKtqHW0MOxJeHzLupSdhA74TC74EY9S-0KyKL6qmKSXHhgmjTYmDjmQ9LIl3Eh5gqiDI0b7LGg_KA1A8Hn9WC_CA2zQxDLIk01VvOK4HSGvV-zT4E_mzlBGYQwQSu5x4YTkpTM0pzFpq6HhppVVhB4_6rI7VdhWOqRNveMd4z62G-YkVZ_6LRYU4jrhaSVsiUUOOSk6blF7Sb_0WmYBqvfD8eTu8D903ROz1zqH0igrsHRVuXIzBoAM6X3yfMEWA5th6eMznRug-BvMGiJSqzMAw,https://places.googleapis.com/v1/places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpfFwlDNcmVyvc-1TiqBPRyKtqHW0MOxJeHzLupSdhA74TC74EY9S-0KyKL6qmKSXHhgmjTYmDjmQ9LIl3Eh5gqiDI0b7LGg_KA1A8Hn9WC_CA2zQxDLIk01VvOK4HSGvV-zT4E_mzlBGYQwQSu5x4YTkpTM0pzFpq6HhppVVhB4_6rI7VdhWOqRNveMd4z62G-YkVZ_6LRYU4jrhaSVsiUUOOSk6blF7Sb_0WmYBqvfD8eTu8D903ROz1zqH0igrsHRVuXIzBoAM6X3yfMEWA5th6eMznRug-BvMGiJSqzMAw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2400,1467,The Lalit Mumbai,general,2025-09-03T10:59:18.889Z
67,14,ChIJWYnyhWrI5zsRh1tnwbNIHis,The Lalit Mumbai,places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpds_UcBmZJWXpdIVpnLIqVPaM-X_ZXEFpaDHP0__cDOYC_bqQ-5qCbA8phQB9mHfYD1FBzrNkKuXC-699VQRUN3qYP62APu-OJ5GezozvtQQ3dFDanvSMZUb15Qq-RVmitWtDjMo6Jy1sZ4L0Fn92N1gAD3D56il04VpbW9adeVueo3zkmuGYRd1g9Is_Fu1n5bomIWX19wn2VZUDn7pGEqjUW3m-R75j1cPIE8QfzKWtP29eabetm7xxCJ0T_T-w-heMTRUZsXZ7nv8qpy8n0sXnsI6UXU_v5a4A4sXkAanw,https://places.googleapis.com/v1/places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpds_UcBmZJWXpdIVpnLIqVPaM-X_ZXEFpaDHP0__cDOYC_bqQ-5qCbA8phQB9mHfYD1FBzrNkKuXC-699VQRUN3qYP62APu-OJ5GezozvtQQ3dFDanvSMZUb15Qq-RVmitWtDjMo6Jy1sZ4L0Fn92N1gAD3D56il04VpbW9adeVueo3zkmuGYRd1g9Is_Fu1n5bomIWX19wn2VZUDn7pGEqjUW3m-R75j1cPIE8QfzKWtP29eabetm7xxCJ0T_T-w-heMTRUZsXZ7nv8qpy8n0sXnsI6UXU_v5a4A4sXkAanw/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2400,1361,The Lalit Mumbai,general,2025-09-03T10:59:18.889Z
68,14,ChIJWYnyhWrI5zsRh1tnwbNIHis,The Lalit Mumbai,places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpezoW3xgImf76KuDJfUUbPyNlphcPwt5xyJyumTGrbYmxkXTXucopRBfgra8DijzZwVcmZ_MksN3h6cE_Z249yFZfw4uzX1wUSGSmRZ8kn16BCn3Dpj8gcWy00e0UUfEDTEJWodvioT7FNX9SgWjR6cXiiAboB7Mt8n7zIMEeTP4SpmHVpaMxmwRLd3HMQb9rwM-t5gUGF1xQjJX_u3MgYAnAVUtKMgx3lBdthH2egP1yHJk0rmB4WKSe1nlN-d0tdK4FZXPO7gV_HgKKvaigDqO7vRVh2UUw0X5HT90Wviv566on4wFHCLYGbjAzkRwoSSB9Pm5eVCKSS83Oib8BZTQJ4c_8jZJV_4WNi0xn_M_zIUD6uqsqkfkUBuYs3EWXIBMht2zAyy86mE5dOnGFWxpbV5694KdVboGPQrmSSVBg,https://places.googleapis.com/v1/places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpezoW3xgImf76KuDJfUUbPyNlphcPwt5xyJyumTGrbYmxkXTXucopRBfgra8DijzZwVcmZ_MksN3h6cE_Z249yFZfw4uzX1wUSGSmRZ8kn16BCn3Dpj8gcWy00e0UUfEDTEJWodvioT7FNX9SgWjR6cXiiAboB7Mt8n7zIMEeTP4SpmHVpaMxmwRLd3HMQb9rwM-t5gUGF1xQjJX_u3MgYAnAVUtKMgx3lBdthH2egP1yHJk0rmB4WKSe1nlN-d0tdK4FZXPO7gV_HgKKvaigDqO7vRVh2UUw0X5HT90Wviv566on4wFHCLYGbjAzkRwoSSB9Pm5eVCKSS83Oib8BZTQJ4c_8jZJV_4WNi0xn_M_zIUD6uqsqkfkUBuYs3EWXIBMht2zAyy86mE5dOnGFWxpbV5694KdVboGPQrmSSVBg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,480,450,samer alsafi,general,2025-09-03T10:59:18.889Z
69,14,ChIJWYnyhWrI5zsRh1tnwbNIHis,The Lalit Mumbai,places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpfp2jFNDAlHMT8E396Sbp4rl5hryZFWfcIQ_XxU_RGoSn_HdOtlrfqB0iLpJJkDQNFezlqUN4n5JYMBTxVn_lfuGuVJvJ7JWTjcdT5kUH1WGJ6uAh4fa-IDJz20Z4wCaxlug8vxtYNrVS0HrT2aosVeIIwdcEd4dTZrNj_POktU8GVqann9IU72c3UrwatFduUX__-E5SrN_jqkmGnkayOA2KaAB-Co4Hu9plaBrA3NCCTP2yofE4XX3GvZnrUsKBYqYj160ezZima18FWINc1uMyzaOizwkEbLWmlArtVVAg,https://places.googleapis.com/v1/places/ChIJWYnyhWrI5zsRh1tnwbNIHis/photos/ATKogpfp2jFNDAlHMT8E396Sbp4rl5hryZFWfcIQ_XxU_RGoSn_HdOtlrfqB0iLpJJkDQNFezlqUN4n5JYMBTxVn_lfuGuVJvJ7JWTjcdT5kUH1WGJ6uAh4fa-IDJz20Z4wCaxlug8vxtYNrVS0HrT2aosVeIIwdcEd4dTZrNj_POktU8GVqann9IU72c3UrwatFduUX__-E5SrN_jqkmGnkayOA2KaAB-Co4Hu9plaBrA3NCCTP2yofE4XX3GvZnrUsKBYqYj160ezZima18FWINc1uMyzaOizwkEbLWmlArtVVAg/media?key=AIzaSyDyqwGKuJMYC1pHldpSjtJwDnOTXbp7ZNk&maxWidthPx=800&maxHeightPx=600,2400,1600,The Lalit Mumbai,general,2025-09-03T10:59:18.889Z
